company,culture,job_addr,job_description,job_posted,job_security_advance,job_title,link,management,reviews_score,reviews_total,salary,salary_benefits,salary_bins,work_life_bal,salary_bins_int
Socure,-,"New York, NY","
Develop machine learning models to apply test data algorithms to future data. Analyze large data sets to develop multiple, custom models and algorithms to drive...",30+ days ago,-,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=00a84d314c93b18f&fccid=1f46c8b913449a16,-,3.9,-,-,-,"$130,000+",-,130000
EXL,3.8,"Jersey City, NJ","
Healthcare- Data Scientist. Our global footprint of nearly 2,000 data scientists and analysts assist client organizations with complex risk minimization methods...",14 days ago,3.9,Healthcare- Data Scientist,http://www.indeed.com/rc/clk?jk=d08a366ad3ef6a69&fccid=e3e300fc88f0e813,3.6,3.9,317,-,3.3,"$130,000+",3.7,130000
Tavant Technologies,4.1,"New York, NY","
Senior Data Scientist. Data Scientist, you will be a hands-on lead for data science in the organization. 2+ years of professional experience as a Data Scientist...",30+ days ago,3.8,Senior Data Scientist,http://www.indeed.com/cmp/Tavant-Technologies/jobs/Senior-Data-Scientist-ea94ba85600ab7ae?r=1&fccid=7ac8dd368ec7622b,3.4,3.9,24,-,3.6,"$130,000+",4.1,130000
Princeton Consulting,-,"New York, NY 10018 (Clinton area)","
Ability to visualize and communicate data science concepts to other team members and the business. With that being said an ideal candidate should have...",23 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=008d280b0d64cc33&fccid=994a16442d5df26d,-,3.9,-,"$100,000 - $200,000 a year",-,"$130,000+",-,130000
Amazon Corporate LLC,3.5,"New York, NY","
We specifically seek candidates who want to join the Ad Platform team focused on building large-scale data platforms delivering big data analytics for marketing...",13 days ago,3.3,"Software Development Engineer, Big Data Analytics",http://www.indeed.com/rc/clk?jk=3ad0018a1c096247&fccid=fe2d21eef233e94a,3.3,3.7,"9,526",-,3.8,"$130,000+",3.4,130000
Viacom,4.1,"New York, NY","
Data science, statistics, big data, research (survey and measurement based), data platform architecture, BI, data visualization, data automation....",30+ days ago,3.5,DATA SCIENTIST - Music & Entertainment,http://www.indeed.com/rc/clk?jk=c35b6e3e448f1a0b&fccid=ae0c894528aa6eee,3.7,4.2,202,-,3.9,"$130,000+",4.1,130000
JPMorgan Chase,3.7,"New York, NY","
Govern data decisions related to data model design, data access patterns, and data services. Experience managing data transformations using Spark and/or NiFi...",8 days ago,3.4,Data Architect for Big Data Systems (VP) - Intelligent Solut...,http://www.indeed.com/rc/clk?jk=169d8291028d7c8b&fccid=c46d0116f6e69eae,3.5,3.9,"10,655",-,3.9,"$130,000+",3.7,130000
VivaKi,3.3,"New York, NY","
Manage, motivate and lead a team of data scientists on the cutting edge of technology. Strong knowledge of Marketing/Media reporting/analytics and associated...",30+ days ago,2.8,"VP, Data Consulting",http://www.indeed.com/rc/clk?jk=ba0509cce193ebba&fccid=070aae2f6ea69918,2.6,3.2,9,-,2.9,"$130,000+",3.7,130000
JPMorgan Chase,3.7,"New York, NY","
Firmwide Finance - Quantitative Developer / Data Scientist - VP- NYC. Knowledge of data modeling and enterprise integration....",29 days ago,3.4,Firmwide Finance - Quantitative Developer / Data Scientist -...,http://www.indeed.com/rc/clk?jk=00f2cd65df3f990e&fccid=c46d0116f6e69eae,3.5,3.9,"10,655",-,3.9,"$130,000+",3.7,130000
BankRate.com,1.0,"New York, NY","
5+ years experience as a Data Scientist in internet focused businesses. Bankrate.com is seeking an entrepreneurial and seasoned Data Scientist to lead the...",7 days ago,1.0,Director of Data Science,http://www.indeed.com/rc/clk?jk=1080e4126a9912f7&fccid=bd729cd876a2247c,1.0,1.0,-,-,4.0,"$130,000+",1.0,130000
"Amazon Web Services, Inc.",3.5,"New York, NY","
Experience with data mining or machine learning applications. Leading in Machine Learning requires the best scientists in the world....",5 days ago,3.3,Research Scientist,http://www.indeed.com/rc/clk?jk=f1c855363ed127dc&fccid=fe2d21eef233e94a,3.3,3.7,"9,526",-,3.8,"$130,000+",3.4,130000
ShopKeep,3.7,"New York, NY 10013 (Tribeca area)","
We have a mature data infrastructure, and we’d like someone to interrogate this data relentlessly. Data visualization / exploration tools (especially Looker)....",30+ days ago,2.0,Data Scientist,http://www.indeed.com/cmp/ShopKeep/jobs/Data-Scientist-6ca932c2af4750af?r=1&fccid=11811b52a7138086,3.0,4.0,5,-,3.3,"$130,000+",3.7,130000
Hudson Data,-,"New York, NY","
Hudson Data is a data science solutions firm specializing in big data and predictive modeling factories. Through the application of machine learning techniques...",30+ days ago,-,Sr. Data Scientist,http://www.indeed.com/rc/clk?jk=58bcaa632ecc7c0a&fccid=7c718e4183b9edc2,-,4.0,-,-,-,"$130,000+",-,130000
Komodo Health,-,"New York, NY","
Experience working with proprietary secondary data including medical / pharmacy claims, prescription data, sales data, and longitudinal patient-level data....",30+ days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=e51628a2e0e2b6b1&fccid=086cb533b5438773,-,4.0,-,-,-,"$130,000+",-,130000
TW Staffing Solutions,-,"New York, NY","
Data Scientist - New York (total compensation $199,000). Obtain a solid fundamental knowledge into Big Data research, gaining high level exposure to multiple...",30+ days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=f6d0a1d8de312441&fccid=a6eb891e87503d5a,-,4.0,-,"$199,000 a year",-,"$130,000+",-,130000
Intent Media,-,"New York, NY","
Data Science is a fundamental contributor to Intent Media’s success - your work will have a direct and tangible impact on the business....",30+ days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=573189c2f3d45325&fccid=b48c1ad7c88be1fe,-,4.0,-,-,-,"$130,000+",-,130000
Averity,-,"New York, NY","
Are you a Senior Data Scientist who is passionate about big data and looking to make a real difference in the word?...",30+ days ago,-,Senior Data Scientist with Extensive Machine Learning Skills,http://www.indeed.com/rc/clk?jk=5d7c56853bd5f250&fccid=39407476605079e0,-,4.0,-,"$120,000 - $140,000 a year",-,"$130,000+",-,130000
Capital One,3.8,"New York, NY","
Writing software to prepare and investigate large, messy data sets of numerical and textual data. Director Data Science - Machine Intelligence....",27 days ago,3.3,Director Data Science - Machine Intelligence,http://www.indeed.com/rc/clk?jk=8c5ff826c4923f29&fccid=b85c5070c3d3d8c8,3.5,3.9,"2,891",-,3.9,"$130,000+",3.8,130000
Comcast,3.6,"New York, NY 10112 (Midtown area)","
Collaborating with executive leaders and business owners, the Data Scientist will be leading teammates to solve business problems using broad spectrum of data...",8 days ago,3.3,"Director, Data Science",http://www.indeed.com/rc/clk?jk=cf86358f3d46c950&fccid=ea25315ee9da22e5,3.3,3.8,"6,328",-,4.0,"$130,000+",3.5,130000
Aetion,-,"New York, NY","
Manage the UAT cycle across our scientists, clients and engineers. Aetion provides a cutting edge analytics platform for rapid-cycle analytics of real-world...",4 hours ago,-,QA Manager,http://www.indeed.com/rc/clk?jk=1e671e18e42efeea&fccid=0becebfcef8dc9f2,-,3.8,-,-,-,"$130,000+",-,130000
Google,4.2,"New York, NY 10011 (Chelsea area)","
Data Scientists are changing the world one technological achievement after another. You weave stories with meaningful insight from data....",17 days ago,3.5,"Product Analytics Lead, Data Science - Mountain View, San Br...",http://www.indeed.com/rc/clk?jk=a6251167e27911a7&fccid=a5b4499d9e91a5c6,3.8,4.3,"1,212",-,4.0,"$130,000+",4.2,130000
Capital One,3.8,"New York, NY","
Integrating internal data sources with external data sources and APIs to discover interesting trends (NOAA Weather Data + Credit Card Transactions = Fascinating...",30+ days ago,3.3,Data Scientist,http://www.indeed.com/rc/clk?jk=d129f9bb04293359&fccid=b85c5070c3d3d8c8,3.5,3.9,"2,891",-,3.9,"$130,000+",3.8,130000
FactSet Research Systems,3.7,"New York, NY 10279 (Financial District area)","
Just the right kind of work for a passionate data scientist and engineer. The candidate should be a creative data scientist and be interested in the financial...",30+ days ago,3.4,Data Scientist,http://www.indeed.com/rc/clk?jk=2bf76b16d5fc0ac0&fccid=d887c830351bb4f7,3.3,3.8,42,-,3.9,"$130,000+",3.8,130000
FactSet,3.7,"New York, NY 10279 (Financial District area)","
Should be a creative data scientist and be. Scientist and engineer. Applications, and comprehensive data feeds....",30+ days ago,3.4,Data Scientist,http://www.indeed.com/rc/clk?jk=d3e3cf3e21ee173a&fccid=d887c830351bb4f7,3.3,3.8,42,-,3.9,"$130,000+",3.8,130000
Reed Elsevier,3.6,"New York, NY","
Ability to effectively and concisely present complex data and concepts. Outstanding attention to detail – particularly when working with raw data and putting...",13 days ago,3.0,"Product Analytics Director, Corporate Strategy.",http://www.indeed.com/rc/clk?jk=249f3eb29c01e03e&fccid=f7a0f0e88ce3d78e,3.1,3.6,32,-,3.5,"$130,000+",3.5,130000
Connections of New York,5.0,"New York, NY","
Sr. Data Scientist A well funded financial technology company here in NYC, is looking to hire a Sr. Data Scientist to drive thier flagship lending platform....",30+ days ago,5.0,Sr. Data Scientist- Credit Risk and Modeling,http://www.indeed.com/rc/clk?jk=5a1c108e1f1f73f2&fccid=084d2f79a0329cfb,5.0,5.0,-,-,5.0,"$130,000+",5.0,130000
Selby Jennings,-,"New York, NY 10167 (Midtown area)","
Senior Data Scientist. The market intelligence wing of an up and coming hedge fund is looking for senior level data scientists from the technology giants of the...",1 day ago,-,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=d5b25214c2015e1e&fccid=e46dcf251ad893cd,-,5.0,-,-,-,"$130,000+",-,130000
Yahoo! Inc.,4.1,"New York, NY","
Experience with distributed data processing technologies, e.g., MapReduce, Hadoop, and highly available distributed data services....",2 days ago,3.2,Sr. Research Engineer- Yahoo Video,http://www.indeed.com/rc/clk?jk=5ada1e725892bb72&fccid=4af112e64e0d43e1,3.4,4.1,321,-,4.0,"$130,000+",4.0,130000
Geode Executive Search,-,"New York, NY","
Data Scientist - Text Analytics - SQL, R, SAS*. The ~600 person company has a relatively new Data Analytics department, which has the responsibility of...",30+ days ago,-,"Data Scientist - Text Analytics - SQL, R, SAS",http://www.indeed.com/cmp/Geode-Executive-Search/jobs/Data-Scientist-56807b7467c12db9?r=1&fccid=e581077b5996c664,-,4.1,-,"$200,000 a year",-,"$130,000+",-,130000
Dealer.com,3.8,"Edison, NJ 08837","
As a Data Scientist you will work in a collaborative team environment that encourages you to perform at your best, and challenges you to engineer elegant...",30 days ago,3.1,Data Scientist,http://www.indeed.com/rc/clk?jk=4003a50cf7709791&fccid=26f2f8470cec0cab,2.7,3.9,15,-,3.3,"$130,000+",4.2,130000
Capital One,3.8,"New York, NY","
Senior Data Scientist. Writing software to clean and investigate large, messy data sets of numerical and textual data -Integrating with external data sources...",30+ days ago,3.3,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=510eca9ba7987b97&fccid=b85c5070c3d3d8c8,3.5,3.9,"2,891",-,3.9,"$130,000+",3.8,130000
Rockstar New York,-,"New York, NY","
Rockstar Games are seeking an experienced data scientist to join our Analytics practice and help advance our business intelligence capabilities....",30+ days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=d9a289fa90a60698&fccid=9044e8bd254c73d6,-,3.9,-,-,-,"$130,000+",-,130000
Illinois Technology Association,-,"New York, NY","
Grow our real-time internal data intelligence API. Informal understanding of data structures and computational complexity....",30+ days ago,-,GrubHub - Data Scientist,http://www.indeed.com/rc/clk?jk=014b8a78dbafbeee&fccid=3de83442785d5fca,-,3.9,-,-,-,"$130,000+",-,130000
Xaxis,3.8,"New York, NY","
Any experience with data science, visualization, analytics, or big data systems. Your main focus will be on a high-profile internal product that uses data...",16 days ago,3.7,Sr. Python Engineer,http://www.indeed.com/rc/clk?jk=7e0f8f7e715496c3&fccid=3d73f189e746988f,3.8,3.7,6,-,3.5,"$130,000+",3.5,130000
Michael Page US,3.3,"New York, NY","
Ability to effectively analyze large data sets What's on Offer. Develop, enhance PPNR and balance models using SAS....",30+ days ago,3.1,Financial Modeler / Data Scientist (AVP/VP),http://www.indeed.com/rc/clk?jk=e268773cecc62b78&fccid=77087bd1709a8148,3.3,3.5,108,-,3.4,"$130,000+",3.1,130000
JPMorgan Chase,3.7,"New York, NY","
Lead Data Scientist, Digital Intelligence. Proprietary data platforms. They are hands-on, without needing an army of engineers or other data scientists to...",30+ days ago,3.4,"Lead Data Scientist, Digital Intelligence",http://www.indeed.com/rc/clk?jk=8afd3670b5363509&fccid=c46d0116f6e69eae,3.5,3.9,"10,655",-,3.9,"$130,000+",3.7,130000
The NPD Group,3.1,"Port Washington, NY 11050","
Principal Data Scientist, Ideation, Research and Development. NPD group is looking for a principal data scientist on both the engineering side and the analytics...",30+ days ago,2.6,"Data Scientist, Ideation",http://www.indeed.com/rc/clk?jk=55071d6c4d57feda&fccid=e2d351f67eb360af,2.7,3.0,20,-,2.9,"$130,000+",3.4,130000
Averity,-,"New York, NY","
Are you Senior Data Scientist looking to join a Multi-Billion Dollar Hedge Fund? Experience with Big Data Concepts (Hadoop, Spark)....",30+ days ago,-,Senior Data Scientist for Multi-Billion Dollar Hedge Fund,http://www.indeed.com/rc/clk?jk=de3c7840ebde2ea2&fccid=39407476605079e0,-,3.0,-,"$150,000 a year",-,"$130,000+",-,130000
Averity,-,"New York, NY","
Are you a Senior Data Scientist looking to lead and grow our company's newly formed Data Science team? As a Senior / Lead Data Scientist, you will be leading...",30+ days ago,-,Lead Data Scientist for Global Digital Media Company,http://www.indeed.com/rc/clk?jk=c7cf363d0be8c594&fccid=39407476605079e0,-,3.0,-,"$150,000 - $250,000 a year",-,"$130,000+",-,130000
Komodo Health,-,"New York, NY","
Work with the data scientists to implement forecasting and prediction algorithms and models in the data infrastructure....",30+ days ago,-,Data Engineer,http://www.indeed.com/rc/clk?jk=21787419739b785b&fccid=086cb533b5438773,-,3.0,-,-,-,"$130,000+",-,130000
Aetion,-,"New York, NY","
You will work closely with our scientists to understand client data sets and validate data integrity. Source data analysis)....",30+ days ago,-,Data Engineer,http://www.indeed.com/rc/clk?jk=c146504248015044&fccid=0becebfcef8dc9f2,-,3.0,-,-,-,"$130,000+",-,130000
EXL,3.8,"Jersey City, NJ","
Our global footprint of nearly 2,000 data scientists and analysts assist client organizations with complex risk minimization methods, advanced marketing,...",30+ days ago,3.9,Analytics Engagement Manager,http://www.indeed.com/rc/clk?jk=5efd77e013022d2c&fccid=e3e300fc88f0e813,3.6,3.9,317,-,3.3,"$130,000+",3.7,130000
"Amazon Web Services, Inc.",3.5,"New York, NY","
Experience with data mining or machine learning applications. Leading in Machine Learning requires the best scientists in the world....",5 days ago,3.3,Senior Research Scientist,http://www.indeed.com/rc/clk?jk=654aee7fa569b0bf&fccid=fe2d21eef233e94a,3.3,3.7,"9,526",-,3.8,"$130,000+",3.4,130000
Yahoo! Inc.,4.1,"New York, NY","
Research Scientist in computer vision and deep learning. This is an exciting opportunity to apply your computer vision skills to the 10 terabytes of data that...",2 days ago,3.2,Sr. Research Scientist- Yahoo Video,http://www.indeed.com/rc/clk?jk=0f54e5f424e09c9c&fccid=4af112e64e0d43e1,3.4,4.1,321,-,4.0,"$130,000+",4.0,130000
JW Player,4.5,"New York, NY 10018 (Clinton area)","
You will manage a team of data engineers and scientists working on JW Player’s data pipeline. Our family of products also include video management, ads and...",9 days ago,4.0,"Lead Software Engineer, Data Discovery",http://www.indeed.com/rc/clk?jk=3f151eacf12f7278&fccid=302ac6eda058f71c,4.0,4.0,2,-,4.5,"$130,000+",3.5,130000
Integral Ad Science,5.0,"New York, NY","
We are seeking a Senior Data Scientist to join our team in New York City. Drive the collection of new data and the refinement of existing data sources....",30+ days ago,5.0,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=eb7f80d65b5e23d7&fccid=15f790ea1788057c,5.0,4.0,-,-,5.0,"$130,000+",5.0,130000
PlaceIQ,5.0,"New York, NY","
Experience with Hadoop/Big Data paradigms. From building data pipelines to regression models/classification algorithms, complex data visualizations to...",30+ days ago,4.5,Data Engineer,http://www.indeed.com/rc/clk?jk=853d7dc97eddcd44&fccid=6ae0e4a8a0a337cd,4.5,4.7,3,-,4.0,"$130,000+",5.0,130000
